TF	Cell line	-log10(P-value)	SE/TE mean densities ratio	SE/TE median density ratio	#TE	#SE	TE mean	SE mean	TE median	SE median
SRF_MOUSE	SmallIntestine	0.23741621527668066	0.9451903582882821	1.2266666666666668	13	6	0.055139096041445616	0.05211694194310598	0.04619565217391304	0.056666666666666664
STA5A_MOUSE	CH12	0.0013637884442648162	1.0397894443700666	0.9974747474747475	66	30	0.025805578143402737	0.026832367759377068	0.02531645569620253	0.025252525252525252
STA5A_MOUSE	Heart	0.701990905073101	1.2086587581330894	1.1611030478955007	44	11	0.026603869530742442	0.032154999908561896	0.025	0.02902757619738752
STA5A_MOUSE	Spleen	-0.0	0.9467081339843105	1.0986666666666667	13	7	0.02614430791303441	0.024751028958660052	0.024271844660194174	0.02666666666666667
STA5A_MOUSE	Esb4	0.4437901983665332	1.1886449452795789	1.0896358543417366	56	15	0.02811073714485895	0.033413685615319495	0.02570694087403599	0.028011204481792718
STA5A_MOUSE	Placenta	0.13584538731079132	1.08067186101642	0.9472295514511874	129	47	0.029715206952167693	0.03211238799748713	0.027855153203342618	0.026385224274406333
STA5A_MOUSE	Bmarrow	0.46404494059658186	1.2005653999950083	1.1659451659451658	25	12	0.028760559023506747	0.034528932048136424	0.024752475247524754	0.02886002886002886
STA5A_MOUSE	MEL	0.2337025836087532	1.160661047197913	0.9780821917808218	111	35	0.03185846877865414	0.03697688373475474	0.028011204481792718	0.0273972602739726
STA5A_MOUSE	BmarrowDm	0.07623234207498306	1.0408413033749915	1.0054495912806538	153	27	0.02883988206027273	0.0300177404327953	0.02710027100271003	0.027247956403269755
STA5A_MOUSE	Es-E14	0.5414532561566987	1.0705711034245236	1.122222222222222	159	42	0.026139249339263603	0.027983925007824186	0.024752475247524754	0.027777777777777776
STA5A_MOUSE	OlfactoryBulb	0.24402737302608163	0.915754467878738	1.0665760869565217	50	24	0.028673530002715723	0.026257913209841968	0.025477707006369428	0.02717391304347826
STA5A_MOUSE	BAT	0.21379177897259385	1.050021409486765	1.0477611940298508	42	16	0.02955773860389374	0.031036258350101875	0.02849002849002849	0.029850746268656716
STA5A_MOUSE	Kidney	0.06443066367279163	1.0110159169366761	0.9591567852437417	71	30	0.027980763498888613	0.02828899726541715	0.027472527472527472	0.026350461133069828
STA5A_MOUSE	Liver	0.7853613130475829	1.0892916510391975	1.0589812332439679	146	65	0.02754077945350824	0.029999941121818398	0.02531645569620253	0.02680965147453083
STA5A_MOUSE	Thymus	0.5175823901586253	1.1343533700827255	1.234375	72	21	0.0295876454905966	0.03356284537507121	0.02531645569620253	0.03125
STA5A_MOUSE	Limb	0.10292323799049412	1.1873005434689157	1.0	28	5	0.028119042022295353	0.03338575387489655	0.028011204481792718	0.028011204481792718
STA5A_MOUSE	Cerebellum	0.45740640376670394	0.887808870408332	0.9	96	46	0.029106579960340533	0.025841079876039723	0.026455026455026454	0.023809523809523808
STA5A_MOUSE	MEF	0.2780752741993393	0.9507677498769753	0.9385749385749386	87	21	0.02971034236407323	0.02824763535756448	0.02617801047120419	0.02457002457002457
STA5A_MOUSE	Wbrain	0.4622077668166733	0.9271806799046537	0.9974226804123711	113	31	0.027900133524795735	0.02586846477095073	0.025839793281653745	0.02577319587628866
STA5A_MOUSE	Lung	0.013295486535852592	0.9639510683184485	0.9370629370629371	19	13	0.02477565297668371	0.023882517155161407	0.024875621890547265	0.023310023310023312
STA5A_MOUSE	Cortex	0.06431533472125998	0.9445892474017388	1.072	79	26	0.02752635636798783	0.026001100245349684	0.024875621890547265	0.02666666666666667
STA5A_MOUSE	SmallIntestine	0.11695006229651625	0.9850706612677332	0.9542079207920792	99	34	0.027192065193517804	0.026786105641413895	0.02594033722438392	0.024752475247524754
STA5B_MOUSE	CH12	0.02427607456231974	1.1476566296361912	0.9203778677462887	27	6	0.037374120191671474	0.042892656814791603	0.03519061583577713	0.032388663967611336
STA5B_MOUSE	Heart	0.09087804823814336	1.045820376717092	1.2148443054173184	10	3	0.044413244695095014	0.046448276298252655	0.03651685393258427	0.04436229205175601
STA5B_MOUSE	Spleen	0.07918124604762482	1.3402024472742955	0.9707602339181286	7	3	0.03550726857427072	0.047586928239263304	0.03614457831325301	0.03508771929824561
STA5B_MOUSE	Placenta	0.5795743427859601	0.8231589310779969	0.9085872576177286	21	9	0.03901649117008482	0.032116773165981126	0.036585365853658534	0.0332409972299169
STA5B_MOUSE	Bmarrow	0.06965479205634595	1.283154965390639	1.1266666666666667	6	8	0.03579639995619915	0.045932328346906186	0.03550295857988166	0.04
STA5B_MOUSE	MEL	0.12881777023190716	1.5111926958777748	1.0337423312883436	23	10	0.042683311150135725	0.06450270804596349	0.03560830860534125	0.03680981595092025
STA5B_MOUSE	BmarrowDm	0.017940940453353985	0.9741527479724621	1.0056818181818181	35	11	0.038683575604308615	0.037683711476337735	0.03389830508474576	0.03409090909090909
STA5B_MOUSE	Es-E14	0.5648108762048942	0.7517011680594764	0.9765395894428154	40	13	0.04410508417540212	0.0331538432920113	0.036036036036036036	0.03519061583577713
STA5B_MOUSE	OlfactoryBulb	0.910279436926371	0.7813541994500123	0.9168900804289545	15	7	0.04285488695526064	0.03348484588944845	0.03508771929824561	0.032171581769437
STA5B_MOUSE	BAT	0.24119691491149625	0.9055771652232862	1.0	14	4	0.03547191502045616	0.03212255624926599	0.03333333333333333	0.03333333333333333
STA5B_MOUSE	Kidney	0.029252381810734442	1.0240137865479586	1.0218068535825544	22	6	0.04161696159123965	0.04261634242366627	0.036585365853658534	0.037383177570093455
STA5B_MOUSE	Liver	0.6769650653821144	1.355164156636228	1.0056818181818181	31	13	0.03990215502949525	0.05407397026851395	0.03389830508474576	0.03409090909090909
STA5B_MOUSE	Thymus	0.27305659769531493	1.066368086156627	1.0455927051671732	21	9	0.043518795730856305	0.04640705491535443	0.03488372093023256	0.0364741641337386
STA5B_MOUSE	Limb	1.4393326938302626	1.7492002900033847	1.9385474860335195	9	3	0.0379021572900258	0.06629846452346704	0.0345821325648415	0.0670391061452514
STA5B_MOUSE	Cerebellum	0.00619332254616062	0.916865331432008	1.049689440993789	22	12	0.03688844836484615	0.03382173943604718	0.03550295857988166	0.037267080745341616
STA5B_MOUSE	MEF	0.15204787863898636	1.3226671680847328	0.5483870967741936	23	3	0.03533204190717552	0.04673253181201494	0.03361344537815126	0.018433179723502304
STA5B_MOUSE	Wbrain	0.12395416249191604	0.9787420902466996	1.033033033033033	28	5	0.040951001425991965	0.04008046873337095	0.03488372093023256	0.036036036036036036
STA5B_MOUSE	SmallIntestine	0.38135008008164967	0.9831523473536656	1.1377245508982035	25	5	0.036181384552202836	0.035571813153003874	0.031578947368421054	0.03592814371257485
STAT1_MOUSE	CH12	0.7834011336366591	1.0721888339949983	1.2358318098720293	89	30	0.08143252410561164	0.08731104307006533	0.0621301775147929	0.07678244972577697
STAT1_MOUSE	Heart	0.7841245429505289	1.2052572847433058	1.4054656999442277	68	16	0.07353310030373517	0.088626304810837	0.06111111111111111	0.08588957055214724
STAT1_MOUSE	Spleen	0.2207230087996492	0.8588121551336232	0.8850953379255266	28	4	0.057244833855620646	0.04916255913381176	0.052109181141439205	0.04612159329140461
STAT1_MOUSE	Esb4	0.5116014265597895	1.255808891868825	1.126923773311606	52	14	0.06062035622900063	0.0761275823806347	0.05398457583547558	0.060836501901140684
STAT1_MOUSE	Placenta	0.6345359812754756	1.09435832789558	1.0926139272913467	144	39	0.06562724704391293	0.07181972433936669	0.05289672544080604	0.05779569892473118
STAT1_MOUSE	Bmarrow	0.011688344833830232	1.1372602996238366	0.943036926643484	52	18	0.07065977131551472	0.08035855269763405	0.06567164179104477	0.061930783242258654
STAT1_MOUSE	MEL	0.058884328258200135	1.0188484268119298	1.042745597960322	141	30	0.0779517631121646	0.07942103121404512	0.06303724928366762	0.06573181419807186
STAT1_MOUSE	BmarrowDm	0.7150403917781987	1.1764425330066808	1.1500000000000001	337	77	0.07556880547350349	0.08890235692753756	0.059782608695652176	0.06875
STAT1_MOUSE	Es-E14	0.8748023771363657	1.093134522060928	1.129264475743349	243	52	0.06964275004082196	0.0761288942808826	0.054878048780487805	0.061971830985915494
STAT1_MOUSE	OlfactoryBulb	0.4249673190952801	1.071280667626266	1.206426851294401	81	32	0.07920039665175972	0.08484585380136224	0.056265984654731455	0.06788079470198675
STAT1_MOUSE	Testis	0.14202607720838942	0.8088217845335655	0.8811651770936775	35	5	0.05658275656467085	0.045765366138465394	0.049586776859504134	0.04369414101290963
STAT1_MOUSE	BAT	0.05507870392115607	1.277370893128685	0.8475879300403614	50	17	0.06901359096675111	0.0881559523312166	0.058503401360544216	0.049586776859504134
STAT1_MOUSE	Kidney	0.8280593414377273	1.192554267365388	1.0546032982729516	103	33	0.07055311644728503	0.0841384200951369	0.05808656036446469	0.061258278145695365
STAT1_MOUSE	Liver	2.677008763305036	1.3778596287948623	1.1586620926243567	162	73	0.0700608971989269	0.09653408180754842	0.05699481865284974	0.0660377358490566
STAT1_MOUSE	Thymus	0.17157386611057368	0.8773863981948934	0.9174828323764493	105	37	0.08779629809190843	0.07703127775770473	0.06441717791411043	0.0591016548463357
STAT1_MOUSE	Limb	0.07791170318482743	1.3072715708648266	1.1840195554197541	20	6	0.06446494431422436	0.08427318901936966	0.06129032258064516	0.07256894049346879
STAT1_MOUSE	Cerebellum	0.5590009591766825	0.8832150528961273	0.8459019971625013	110	50	0.07750189020759193	0.06845083605924816	0.06528189910979229	0.055222088835534214
STAT1_MOUSE	MEF	0.01811103659111515	0.9723275378532779	0.8681592039800995	102	25	0.07764923812463524	0.07550049252190946	0.06303724928366762	0.05472636815920398
STAT1_MOUSE	Wbrain	0.3741054437264072	1.016281916062993	0.85338266384778	121	37	0.07907286199924672	0.08036031970117909	0.06125356125356125	0.05227272727272727
STAT1_MOUSE	Lung	0.4355438067970176	1.3643978228028613	1.3989386248269498	23	19	0.07346055444549691	0.10022942054732704	0.05200945626477541	0.0727580372250423
STAT1_MOUSE	Cortex	0.15073278599898066	0.8153987030517309	1.0432357043235705	105	29	0.08414457188475807	0.06861137478367488	0.058823529411764705	0.061366806136680614
STAT1_MOUSE	SmallIntestine	0.36334259403067676	0.8411238265376136	0.9542857142857143	112	30	0.0762291083451003	0.0641181193047811	0.06287425149700598	0.06
STAT2_MOUSE	CH12	1.0710450320142313	1.493579545875502	1.6433623188405797	17	5	0.08131048802715657	0.12144368178251594	0.06702412868632708	0.11014492753623188
STAT2_MOUSE	Placenta	0.137652824416114	0.7095757009766764	1.2547673531655226	15	8	0.10005060384471465	0.07099347735625315	0.057750759878419454	0.07246376811594203
STAT2_MOUSE	MEL	1.2565262541249411	0.6057993112128327	0.717529411764706	18	5	0.08821552220307069	0.05344090258890057	0.0778816199376947	0.05588235294117647
STAT2_MOUSE	BmarrowDm	0.6219899571146164	1.2956167341645428	1.2654867256637168	59	13	0.07739164220826827	0.10026990672950734	0.05827505827505827	0.07374631268436578
STAT2_MOUSE	Es-E14	0.5105471236293659	1.4637926300151518	1.321654501216545	24	9	0.10093640231224944	0.14774996180491506	0.06443298969072164	0.0851581508515815
STAT2_MOUSE	OlfactoryBulb	0.3433782246222147	0.9091463327246332	0.7344854673998428	10	4	0.10720671723493688	0.0974665938175896	0.10160427807486631	0.07462686567164178
STAT2_MOUSE	Kidney	0.8029115650723395	0.9869904740690836	1.479708306911858	13	7	0.11289270408937237	0.1114240235281104	0.052924791086350974	0.0783132530120482
STAT2_MOUSE	Liver	0.6293645282077552	0.7818229284421973	0.6893726591760299	22	10	0.09164610998630879	0.07165103008983163	0.08149405772495756	0.056179775280898875
STAT2_MOUSE	Thymus	0.46518569334672905	0.6252853841498374	0.47778484142120503	14	5	0.12082178275544128	0.0755480948439043	0.10955056179775281	0.05234159779614325
STAT2_MOUSE	Cerebellum	-0.0	1.0946414018729222	0.7878666666666667	16	12	0.09296857025657534	0.1017672460757789	0.08038585209003216	0.06333333333333334
STAT2_MOUSE	MEF	0.26311446664565386	0.720401115414731	0.7778823529411766	17	3	0.0937116734246116	0.0675099940624712	0.07183908045977011	0.05588235294117647
STAT2_MOUSE	Lung	0.2016453635280694	1.7294482866051926	0.43684433164128594	4	3	0.13811624589366503	0.23886490481314046	0.133630289532294	0.0583756345177665
STAT2_MOUSE	Cortex	0.04667438574608987	1.1352149260411555	0.9597855227882037	9	5	0.07100577702442329	0.08060681791327547	0.05307262569832402	0.05093833780160858
STAT2_MOUSE	SmallIntestine	0.2799342844581922	1.08600384986773	1.2590381705061375	11	6	0.08141100780729003	0.0884126679003288	0.06343906510851419	0.07987220447284345
STAT3_MOUSE	CH12	0.14656706280101367	0.948649185340068	0.9400000000000001	52	19	0.03307572438938367	0.03137725899652144	0.030037546933667083	0.02823529411764706
STAT3_MOUSE	Heart	0.9617359093034021	1.3444115203976492	1.3463687150837989	29	11	0.02521900909356512	0.033904726358402026	0.024896265560165973	0.0335195530726257
STAT3_MOUSE	Spleen	1.8740814671906618	1.7402468047445192	2.3026315789473686	20	4	0.025345475106036665	0.04410738206801206	0.020168067226890758	0.04643962848297214
STAT3_MOUSE	Esb4	0.014187250057041417	0.9722430041260491	1.0672043010752688	35	10	0.035679560843228236	0.03468920342011837	0.030226700251889168	0.03225806451612903
STAT3_MOUSE	Placenta	0.40517197107126995	0.8926750945720678	0.9879454926624738	82	25	0.03115682412734771	0.0278129209244454	0.03183023872679045	0.031446540880503145
STAT3_MOUSE	Bmarrow	0.27453406649201834	1.1460361967226036	1.1255924170616114	21	11	0.02611600970294177	0.02992989243353	0.02526315789473684	0.02843601895734597
STAT3_MOUSE	MEL	0.2966467318060478	1.0894303251885942	1.1461988304093567	84	18	0.034246434316633115	0.03730910407411944	0.030612244897959183	0.03508771929824561
STAT3_MOUSE	BmarrowDm	0.30526603119616835	0.9425385820551233	0.9315545243619489	91	20	0.03238584386895505	0.0305249073589035	0.029887920298879204	0.027842227378190254
STAT3_MOUSE	Es-E14	1.0687456873479255	0.8099453967542006	0.6793388429752066	138	38	0.030854477984700552	0.024990442412962038	0.029197080291970802	0.019834710743801654
STAT3_MOUSE	OlfactoryBulb	0.21248654336538345	0.9589441632537881	0.9239457831325302	47	19	0.03388236597073006	0.032491297084860364	0.029339853300733496	0.02710843373493976
STAT3_MOUSE	Testis	0.9313289958118156	1.5172211432794727	1.5535248041775453	17	6	0.022010061182775046	0.0333941301913811	0.020168067226890758	0.031331592689295036
STAT3_MOUSE	BAT	1.3140109239820519	1.2684608037250824	1.2160493827160492	27	11	0.033041130872744545	0.04191137942282718	0.030456852791878174	0.037037037037037035
STAT3_MOUSE	Kidney	1.174250590557177	1.3686402251428098	1.4240056818181817	51	12	0.03214311113994122	0.04399235486735951	0.029925187032418952	0.04261363636363636
STAT3_MOUSE	Liver	0.2781920280946274	0.9945095950594346	1.072676056338028	89	31	0.03278232455386541	0.03260233631717165	0.031512605042016806	0.03380281690140845
STAT3_MOUSE	Thymus	1.667896602271436	1.2601409131770098	1.3050595238095237	69	24	0.02965490252934122	0.037369355953499266	0.027366020524515394	0.03571428571428571
STAT3_MOUSE	Limb	0.23408320603336794	1.2485800429169016	1.1735751295336787	11	5	0.03298772103726806	0.04118781014844294	0.026490066225165563	0.031088082901554404
STAT3_MOUSE	Cerebellum	0.23041996445746046	0.9507586522806117	0.9084249084249084	69	31	0.032458440056001875	0.030860142722775367	0.03225806451612903	0.029304029304029304
STAT3_MOUSE	MEF	0.40158537101889924	1.1129010729759168	1.0563424614416117	54	12	0.03427562029538984	0.03814537460365446	0.03218116805721097	0.0339943342776204
STAT3_MOUSE	Wbrain	0.27091345782408427	1.1205140595398477	1.1393617021276596	65	21	0.035703066186213044	0.040005787630333446	0.031746031746031744	0.036170212765957444
STAT3_MOUSE	Lung	1.7081780061228424	0.5309347747445908	0.39783571077225777	4	9	0.04749959535632045	0.02521918696096721	0.05637982195845697	0.022429906542056073
STAT3_MOUSE	Cortex	0.573175650419192	0.8119140437557885	0.886946386946387	45	22	0.03574770978202906	0.029024067604135572	0.03153745072273324	0.027972027972027972
STAT3_MOUSE	SmallIntestine	0.5256093997428154	1.1548951306795592	1.2664756446991403	75	26	0.031499724867943675	0.03637887886773397	0.027149321266968326	0.034383954154727794
STAT4_MOUSE	BmarrowDm	1.0	1.666316939608812	1.6602739726027398	9	3	0.036913778705925736	0.06151005476265511	0.033003300330033	0.0547945205479452
STAT6_MOUSE	CH12	0.3409932956090009	0.8214098712195554	0.7964087668339055	11	3	0.03955908456003167	0.03249422255401912	0.03713527851458886	0.029574861367837338
STAT6_MOUSE	Placenta	0.5309065982923048	1.3224694438078828	1.0773480662983426	12	3	0.03253314256172957	0.04302408694893306	0.035897435897435895	0.03867403314917127
STAT6_MOUSE	MEL	0.21998175999346914	1.1372146861078387	1.0411311053984578	16	5	0.03738898040985692	0.04251929762068757	0.0345679012345679	0.03598971722365039
STAT6_MOUSE	BmarrowDm	0.2938404062322837	0.7900513668863396	0.886857142857143	27	6	0.04131895194455573	0.03264409446210723	0.03608247422680412	0.032
STAT6_MOUSE	Es-E14	0.8318564644095011	0.7960050080814978	0.6640926640926641	33	7	0.04350105620523162	0.034627058596199085	0.040697674418604654	0.02702702702702703
STAT6_MOUSE	OlfactoryBulb	0.09254520760560633	0.9893899928573365	0.8805194805194805	8	4	0.038306628265229875	0.03790019466572443	0.04129793510324484	0.03636363636363636
STAT6_MOUSE	BAT	0.11809931207799451	1.1894432961810615	1.1591836734693877	6	4	0.03813104138758338	0.045354711554863654	0.03943661971830986	0.045714285714285714
STAT6_MOUSE	Liver	0.024700907916952092	0.995784674116998	0.8891891891891892	20	9	0.04212963824287815	0.041952048088351436	0.0425531914893617	0.03783783783783784
STAT6_MOUSE	Thymus	0.8670087593915197	1.1046860596808277	1.1876750700280112	16	8	0.0458830936400402	0.05068641391918246	0.03773584905660377	0.04481792717086835
STAT6_MOUSE	Cerebellum	0.40705675188491264	0.840870428931121	0.9110126150698944	17	6	0.048494928244951885	0.040777951114316625	0.041916167664670656	0.03818615751789976
STAT6_MOUSE	Wbrain	0.5657726226761168	1.0778190867317219	1.1341551849166063	20	5	0.036283875674304314	0.039107453742366016	0.03580562659846547	0.04060913705583756
STAT6_MOUSE	SmallIntestine	0.5290042979143997	1.3879085834233176	1.3267651888341543	13	4	0.03384485770696483	0.04697356851623731	0.034653465346534656	0.04597701149425287
STF1_MOUSE	Es-E14	0.07938376154763549	1.0339788390476503	0.6171617161716172	8	5	0.050141931091821676	0.05184569569792905	0.058823529411764705	0.036303630363036306
STF1_MOUSE	OlfactoryBulb	1.1461280356782382	0.5962603629271409	0.6981566820276498	5	3	0.04522928749012646	0.026968431373798795	0.036303630363036306	0.02534562211981567
STF1_MOUSE	BAT	0.06694678963061322	0.7527685008515941	0.9905362776025237	4	3	0.04108050245814085	0.03092410824964491	0.03503184713375796	0.03470031545741325
STF1_MOUSE	Kidney	0.1549019599857432	0.9613768151242253	0.9361702127659575	3	3	0.043650793650793655	0.04196486097764476	0.03571428571428571	0.03343465045592705
STF1_MOUSE	Cerebellum	1.5788301506094875	1.979072501945259	2.94568324757004	11	4	0.038131535878004795	0.07546507411309836	0.034161490683229816	0.10062893081761007
STF1_MOUSE	MEF	0.45298757500294307	0.700851224907386	0.5654952076677315	6	4	0.05453811057347898	0.038223101599557205	0.062146892655367235	0.03514376996805112
STF1_MOUSE	Cortex	0.7367585652254186	1.5138474467653045	1.5855978260869565	7	3	0.05916201834309815	0.08956227041418124	0.05912596401028278	0.09375
STF1_MOUSE	SmallIntestine	0.06351839653406471	1.209399058422429	1.0128205128205128	6	9	0.03868918496395505	0.046790663866538434	0.03481012658227848	0.035256410256410256
TAL1_MOUSE	CH12	0.25049503921048605	0.8867333671455335	0.8916666666666666	17	6	0.07118980665105577	0.06312637695813018	0.06230529595015576	0.05555555555555555
TAL1_MOUSE	Heart	0.30616963531639224	0.7758466981255084	0.9967637540453075	16	4	0.08488009224280701	0.0658539393031704	0.06493506493506493	0.06472491909385113
TAL1_MOUSE	Placenta	0.862850416347352	0.7887506393904105	0.9320113314447592	44	19	0.07547866353102337	0.059533844120428336	0.060790273556231005	0.056657223796033995
TAL1_MOUSE	Bmarrow	0.13473801756324807	1.0022422730978349	1.0060422960725077	10	4	0.05685688668470453	0.05698437535214429	0.06006006006006006	0.06042296072507553
TAL1_MOUSE	MEL	0.11087903081517682	0.948626547488944	1.0278637770897834	90	26	0.07459620402651096	0.07076393948144996	0.060240963855421686	0.06191950464396285
TAL1_MOUSE	BmarrowDm	0.16539649876583132	0.8439605469402752	1.0	48	7	0.07367211358889562	0.062176357278730436	0.06116207951070336	0.06116207951070336
TAL1_MOUSE	Es-E14	0.5945357355519919	0.8182970738086633	0.9374999999999999	67	13	0.077023253633024	0.06302790306312603	0.06060606060606061	0.056818181818181816
TAL1_MOUSE	OlfactoryBulb	0.21350725605765827	0.9875277706164958	0.9373134328358209	25	11	0.07355875497624592	0.0726413133110172	0.06369426751592357	0.05970149253731343
TAL1_MOUSE	Testis	0.6465819348763305	0.6299701167309146	0.9362244897959184	11	4	0.07423650320961477	0.04676677859265593	0.05449591280653951	0.05102040816326531
TAL1_MOUSE	BAT	0.13830269816628143	1.037306865822674	0.9285714285714286	9	3	0.06630076298868842	0.06877423665744833	0.05917159763313609	0.054945054945054944
TAL1_MOUSE	Kidney	0.11142402560965746	0.9259789952502891	1.1463844797178129	23	8	0.08354104146195522	0.07735724963510404	0.06153846153846154	0.07054673721340388
TAL1_MOUSE	Liver	0.30881863524541436	0.9206357905084869	0.9971264367816092	45	17	0.06684689279172859	0.061541641988349126	0.05763688760806916	0.05747126436781609
TAL1_MOUSE	Thymus	0.06320843661095771	0.8021199706133584	1.0365853658536586	30	7	0.06901087455682141	0.05535500067151975	0.058823529411764705	0.06097560975609756
TAL1_MOUSE	Cerebellum	0.06843326000108393	0.9172743608022274	1.014367816091954	42	11	0.06582461639843833	0.06037923293192933	0.056657223796033995	0.05747126436781609
TAL1_MOUSE	MEF	0.18914333946424255	1.0693212551409834	0.8501362397820165	26	8	0.0761032044452726	0.08137877409766978	0.0641025641025641	0.05449591280653951
TAL1_MOUSE	Wbrain	0.16094662503350735	0.984233194570613	0.8196022727272727	30	7	0.08434717261054112	0.08301728715147179	0.06932409012131716	0.056818181818181816
TAL1_MOUSE	Lung	0.1549019599857432	1.7094534502631658	1.9935897435897436	3	3	0.06296995166479354	0.10764420113628609	0.06430868167202572	0.1282051282051282
TAL1_MOUSE	Cortex	0.4230760096699142	1.1711957926459429	1.033434650455927	25	12	0.061330439594348626	0.07182995281402726	0.058823529411764705	0.060790273556231005
TAL1_MOUSE	SmallIntestine	0.24877509475401785	0.9361046609434707	0.9695121951219512	29	6	0.07065602426483995	0.06614143363805164	0.06289308176100629	0.06097560975609756
TBP_MOUSE	CH12	0.11027397456603792	1.0705516537997537	0.9829351535836177	8	3	0.016782979913186967	0.017967046901750355	0.017361111111111112	0.017064846416382253
TBP_MOUSE	Placenta	1.1640847353154087	1.24683235548167	1.5425219941348975	29	6	0.022189267848736708	0.027666297098254078	0.019011406844106463	0.02932551319648094
TBP_MOUSE	MEL	0.1276446299842249	0.8291528647465982	0.9128712871287129	18	5	0.023638633114628407	0.019600040365687944	0.021691973969631236	0.019801980198019802
TBP_MOUSE	BmarrowDm	0.0077285388795160625	0.935907235073919	1.018735362997658	23	8	0.023941163466047802	0.022406708103961524	0.022988505747126436	0.0234192037470726
TBP_MOUSE	Es-E14	0.8232972987244948	0.8316251136572189	0.810246679316888	55	11	0.02381081676160347	0.019801673195639698	0.0234192037470726	0.018975332068311195
TBP_MOUSE	OlfactoryBulb	0.32119862568151186	0.8807828278607137	0.7810218978102189	13	4	0.022412437259819232	0.01974048986895441	0.02336448598130841	0.01824817518248175
TBP_MOUSE	Kidney	0.0171793451774133	1.0314112969746982	1.4406779661016949	11	6	0.021148204334290918	0.021812496861116932	0.0196078431372549	0.02824858757062147
TBP_MOUSE	Liver	0.06553118607329127	0.9538036835237917	1.125984251968504	27	14	0.021394739754362728	0.020406381585744073	0.017482517482517484	0.01968503937007874
TBP_MOUSE	Thymus	0.2680403176563501	0.5879285990939371	0.9095315024232634	10	4	0.024870157848976292	0.014621877063393717	0.017761989342806393	0.01615508885298869
TBP_MOUSE	Cerebellum	0.009053362594259826	1.1705183260783292	1.0206422018348624	16	10	0.02228836317926327	0.02608893755961711	0.02247191011235955	0.022935779816513763
TBP_MOUSE	MEF	0.13830269816628143	1.78268568087871	0.5334063526834611	9	3	0.02250233125819391	0.04011458372037169	0.02053388090349076	0.01095290251916758
TBP_MOUSE	Wbrain	0.35936782561531794	1.234203930504352	1.5963581183611533	16	4	0.019986827212090257	0.024667820703473134	0.019011406844106463	0.030349013657056147
TBP_MOUSE	Cortex	0.2726218098448362	0.9796167966341963	1.4490358126721763	7	6	0.02425955587868987	0.023765068417650456	0.019011406844106463	0.027548209366391185
TBP_MOUSE	SmallIntestine	0.03891806603036967	1.0646645595130908	1.2349869451697126	6	4	0.01916440845163997	0.020403666482494223	0.021141649048625793	0.02610966057441253
TBX20_MOUSE	CH12	1.2430380486862944	1.549970931506043	1.639344262295082	4	3	0.05016005082395709	0.07774662069999923	0.04666666666666667	0.07650273224043716
TBX20_MOUSE	Es-E14	0.8290001765363104	1.503821992215376	1.8197674418604652	9	4	0.052194285040614824	0.07849091371203458	0.04472843450479233	0.08139534883720931
TBX20_MOUSE	OlfactoryBulb	0.1549019599857432	0.9624255386192202	1.1258064516129032	3	3	0.07292954877656234	0.0701892602625397	0.04011461318051576	0.04516129032258064
TBX21_MOUSE	CH12	0.057927924794051525	0.9239157827054502	1.4906054279749479	16	3	0.05743374462663746	0.05306394312042469	0.03361344537815126	0.05010438413361169
TBX21_MOUSE	Heart	0.12920178415756237	1.1027226136132438	1.0630914826498423	11	5	0.04378060420928955	0.04827786229923475	0.03560830860534125	0.03785488958990536
TBX21_MOUSE	Esb4	0.45298757500294307	0.6681563639850242	0.8695652173913043	6	4	0.05060027062059074	0.033808892834512154	0.04	0.034782608695652174
TBX21_MOUSE	Placenta	0.08906447364374842	0.981873128044928	1.0060168471720818	24	8	0.05410506650203692	0.05312431088943384	0.04784688995215311	0.048134777376654635
TBX21_MOUSE	Bmarrow	0.028154079202760078	0.9733677735823201	0.7385229540918163	6	6	0.05066518325290226	0.04931585662101772	0.06486486486486487	0.04790419161676647
TBX21_MOUSE	MEL	1.0019641434400146	1.084661916582497	1.168711656441718	22	6	0.03770354793304464	0.04089560256301624	0.031496062992125984	0.03680981595092025
TBX21_MOUSE	BmarrowDm	0.004626307474407503	0.8178465011141975	1.0282131661442007	38	9	0.050905848861483895	0.04163317037761276	0.036585365853658534	0.03761755485893417
TBX21_MOUSE	Es-E14	0.16309662475912548	0.7165255655120988	1.1069182389937107	47	10	0.052363558281845926	0.037519828210125394	0.03409090909090909	0.03773584905660377
TBX21_MOUSE	OlfactoryBulb	0.3864407049770775	0.6166022949237098	1.0274390243902438	15	4	0.04888107468319329	0.03014018282799423	0.03560830860534125	0.036585365853658534
TBX21_MOUSE	BAT	0.07918124604762482	1.0337516518133731	0.9860724233983288	7	3	0.03158750027815139	0.032653630589194384	0.03389830508474576	0.033426183844011144
TBX21_MOUSE	Kidney	0.19815540590959768	1.0277795561474004	1.0149253731343284	16	3	0.046907316650064215	0.04821038108666856	0.03529411764705882	0.03582089552238806
TBX21_MOUSE	Liver	0.8320583909691052	1.2754698159231317	1.0781758957654721	22	9	0.040057895636903706	0.05109263677426959	0.03625377643504532	0.03908794788273615
TBX21_MOUSE	Thymus	0.889636572066181	1.3361430645016237	1.1401869158878504	22	10	0.03506418008064582	0.04685076102719089	0.03278688524590164	0.037383177570093455
